% PRELIMINARY DATA - SUBJECT TO CHANGE WITHOUT NOTICE - NOT YET PEER REVIEWED
% 
%%%%%%%
% 
% This file is based on the new high-resolution Berkeley Earth global temperature
% data set.  It expands upon the previous Berkeley Earth temperature data set by
% including predictive structures based on historical weather patterns and 
% increasing the underlying resolution to 0.25° x 0.25° latitude-longitude.
% Files based on this new data set are being provided as part of an early preview
% to aid in the identification of any remaining bugs or errors.  While, we 
% believe the current dataset to be accurate and useful, it is still in 
% development and substantial revisions remain possible if significant issues
% are identified.
% 
% LOCAL AND REGIONAL UNCERTAINTIES ARE STILL BEING UPDATED AND NOT YET REPORTED.
% 
%%%%%%%
% 
% This file contains an extracted regional summary of land-surface 
% temperature results produced by the high-resolution Berkeley Earth averaging 
% method for the region: 
% 
%    Finland
% 
% The Berkeley Earth method takes temperature observations from a large 
% collection of weather monitoring stations and produces an estimate of 
% the underlying global temperature field across all of the Earth's 
% land areas.  Once this temperature field has been generated, it is 
% possible to estimate the temperature evolution of individual regions 
% simply by integrating the field over the region in question.  This 
% file contains such a regional estimate.
% 
% For references and more information about the methods employed,
% please refer to the global average files and/of the Berkeley Earth
% website, http://berkeleyearth.org/
% 
% Temperatures are in Celsius and reported as anomalies relative to the 
% Jan 1951-Dec 1980 average.  Uncertainties represent the 95% confidence 
% interval for statistical noise and spatial undersampling effects.  Such 
% uncertainties are expected to account for the effects of random 
% noise as well as random biases affecting station trends and random 
% shifts in station baselines.  The analysis framework is expected to be 
% robust against most forms of bias; however, the impact of some forms of 
% possible systematic bias is still being studied.
% 
% The current dataset presented here is described as: 
% 
%   Land_TAVG_Monthly
% 
% 
% This analysis was run on 17-Sep-2025 00:52:42
% 
% Global results are based on 56751 time series 
%   with 23088806 monthly data points
% 
% The current region is characterized by: 
%%   Name: Finland
%%   Latitude Range: 59.81 to 70.08
%%   Longitude Range: 19.51 to 31.57
%%   Area: 310459.19 km^2
%%   Percent of global land area: 0.211 %
%%   Approximate number of temperature stations: 387
%%   Approximate number of monthly observations: 185283
% 
% Note that all results reported here are derived from the full field 
% analysis and will in general include information from many additional 
% stations that border the current region and not just those that lie 
% within this region.  In general, the temperature anomaly field has 
% significant correlations extending over greater than 1000 km, which 
% allows even distant stations to provide some insight at times when 
% local coverage may be lacking. 
% 
%%  Estimated Jan 1951-Dec 1980 absolute temperature (C): 1.13 +/-  NaN
% 
% Estimated Jan 1951-Dec 1980 monthly absolute temperature (C):
%       Jan    Feb    Mar    Apr    May    Jun    Jul    Aug    Sep    Oct    Nov    Dec
%%     -11.15 -11.22  -6.50  -0.38   6.50  12.54  14.69  13.03   7.57   1.38  -4.19  -8.68
%%  +/-    NaN    NaN    NaN    NaN    NaN    NaN    NaN    NaN    NaN    NaN    NaN    NaN
% 
% For each month, we report the estimated land-surface anomaly for that 
% month and its uncertainty.  We also report the corresponding values for 
% year, five-year, ten-year, and twenty-year moving averages CENTERED about 
% that month (rounding down if the center is in between months).  For example, 
% the annual average from January to December 1950 is reported at June 1950. 
% 
% Annual averages are explicit 12-month moving averages.  Five, ten, and twenty
% year averages use a LOESS style regression (rather than a uniform averqage)
% in order to produce smoother trends, free from short-term noise.
% 
% Values are reported as missing (i.e. NaN) when station coverage within 
% the region becomes too low, even though a limited number of observations may 
% still have been made.  Time averages over intervals with some missing data will 
% be reported as long as at least 75% of the necessary values are available.
% 
%                  Monthly          Annual          Five-year        Ten-year        Twenty-year
% Year, Month,  Anomaly, Unc.,   Anomaly, Unc.,   Anomaly, Unc.,   Anomaly, Unc.,   Anomaly, Unc.
 
  1903    12     2.709  0.614    -0.218  0.178    -0.378  0.119    -0.393  0.101    -0.350  0.091
  1904     1     5.350  0.749    -0.248  0.182    -0.361  0.120    -0.386  0.101    -0.348  0.091
  1904     2    -2.813  0.704    -0.314  0.174    -0.345  0.120    -0.378  0.100    -0.346  0.091
  1904     3    -0.507  0.385    -0.332  0.169    -0.328  0.121    -0.371  0.100    -0.345  0.091
  1904     4     1.591  0.438     0.127  0.175    -0.312  0.121    -0.363  0.100    -0.343  0.091
  1904     5    -1.444  0.390    -0.240  0.172    -0.296  0.122    -0.356  0.100    -0.341  0.091
  1904     6    -1.617  0.525    -0.820  0.168    -0.280  0.122    -0.348  0.100    -0.340  0.091
  1904     7    -2.414  0.450    -1.356  0.172    -0.265  0.123    -0.341  0.100    -0.338  0.090
  1904     8    -1.705  0.332    -0.942  0.180    -0.250  0.123    -0.333  0.099    -0.336  0.090
  1904     9     0.133  0.235    -0.739  0.171    -0.236  0.123    -0.326  0.099    -0.334  0.090
  1904    10     1.740  0.634    -0.913  0.169    -0.221  0.123    -0.319  0.099    -0.333  0.090
  1904    11    -3.906  0.591    -0.697  0.178    -0.208  0.123    -0.311  0.099    -0.331  0.090
  1904    12    -4.242  0.506    -0.458  0.182    -0.194  0.124    -0.304  0.099    -0.329  0.090
  1905     1    -1.086  0.606    -0.271  0.173    -0.182  0.124    -0.296  0.099    -0.327  0.089
  1905     2     2.156  0.609    -0.232  0.190    -0.169  0.124    -0.289  0.098    -0.326  0.089
  1905     3     1.928  0.598    -0.301  0.192    -0.157  0.124    -0.282  0.098    -0.324  0.089
  1905     4    -0.499  0.585    -0.639  0.196    -0.146  0.124    -0.275  0.098    -0.322  0.089
  1905     5     1.151  0.575    -0.333  0.203    -0.136  0.123    -0.268  0.098    -0.321  0.089
  1905     6     1.253  0.365     0.169  0.203    -0.126  0.123    -0.261  0.098    -0.319  0.089
  1905     7    -0.178  0.253     0.556  0.227    -0.116  0.123    -0.254  0.097    -0.317  0.089
  1905     8    -1.233  0.273     0.615  0.251    -0.107  0.123    -0.247  0.097    -0.315  0.088
  1905     9    -0.693  0.428     0.245  0.226    -0.099  0.122    -0.240  0.097    -0.314  0.088
  1905    10    -2.321  0.459     0.460  0.237    -0.091  0.122    -0.233  0.097    -0.312  0.088
  1905    11    -0.236  0.438     0.580  0.228    -0.084  0.122    -0.227  0.096    -0.310  0.088
  1905    12     1.788  0.592     0.521  0.205    -0.078  0.121    -0.220  0.096    -0.309  0.088
  1906     1     3.553  0.619     0.633  0.191    -0.072  0.121    -0.214  0.096    -0.307  0.088
  1906     2     2.867  0.592     0.538  0.167    -0.066  0.120    -0.208  0.096    -0.305  0.087
  1906     3    -2.508  0.412     0.480  0.149    -0.062  0.120    -0.202  0.095    -0.304  0.087
  1906     4     2.075  0.454     0.670  0.141    -0.057  0.119    -0.196  0.095    -0.302  0.087
  1906     5     2.597  0.296     0.667  0.142    -0.054  0.118    -0.190  0.095    -0.301  0.087
  1906     6     0.534  0.229     0.551  0.139    -0.050  0.118    -0.184  0.095    -0.299  0.087
  1906     7     1.167  0.288    -0.098  0.123    -0.047  0.117    -0.179  0.094    -0.297  0.087
  1906     8    -2.373  0.297    -0.075  0.125    -0.045  0.116    -0.173  0.094    -0.296  0.087
  1906     9    -1.385  0.224     0.389  0.158    -0.043  0.115    -0.168  0.094    -0.294  0.086
  1906    10    -0.035  0.262     0.322  0.159    -0.041  0.115    -0.163  0.094    -0.293  0.086
  1906    11    -0.281  0.455    -0.084  0.168    -0.040  0.114    -0.158  0.093    -0.291  0.086
  1906    12     0.403  0.435    -0.068  0.157    -0.039  0.113    -0.153  0.093    -0.290  0.086
  1907     1    -4.233  0.661    -0.220  0.180    -0.038  0.112    -0.149  0.093    -0.288  0.086
  1907     2     3.142  0.584    -0.233  0.192    -0.037  0.111    -0.144  0.093    -0.287  0.086
  1907     3     3.059  0.654    -0.220  0.189    -0.037  0.111    -0.140  0.092    -0.285  0.086
  1907     4     1.265  0.358     0.024  0.205    -0.036  0.110    -0.136  0.092    -0.284  0.085
  1907     5    -2.270  0.396     0.199  0.207    -0.036  0.109    -0.132  0.092    -0.282  0.085
  1907     6     0.721  0.341    -0.324  0.203    -0.035  0.108    -0.128  0.091    -0.281  0.085
  1907     7    -0.654  0.375     0.004  0.193    -0.035  0.108    -0.124  0.091    -0.279  0.085
  1907     8    -2.529  0.300    -0.168  0.175    -0.034  0.107    -0.121  0.091    -0.278  0.085
  1907     9    -1.231  0.238    -0.461  0.158    -0.033  0.106    -0.117  0.091    -0.276  0.085
  1907    10     2.894  0.548    -0.463  0.157    -0.032  0.106    -0.114  0.090    -0.275  0.085
  1907    11     1.820  0.429    -0.378  0.155    -0.031  0.105    -0.111  0.090    -0.273  0.084
  1907    12    -5.874  0.443    -0.561  0.176    -0.030  0.105    -0.108  0.090    -0.272  0.084
  1908     1    -0.294  0.427    -0.563  0.165    -0.028  0.104    -0.106  0.090    -0.271  0.084
  1908     2     1.078  0.488    -0.344  0.162    -0.026  0.104    -0.103  0.089    -0.269  0.084
  1908     3    -0.458  0.445    -0.310  0.153    -0.024  0.103    -0.101  0.089    -0.268  0.084
  1908     4     1.243  0.353    -0.451  0.130    -0.022  0.103    -0.099  0.089    -0.267  0.084
  1908     5    -1.257  0.234    -0.901  0.126    -0.020  0.102    -0.097  0.089    -0.265  0.084
  1908     6    -1.474  0.604    -0.224  0.117    -0.017  0.102    -0.095  0.088    -0.264  0.084
  1908     7    -0.674  0.408     0.229  0.098    -0.014  0.102    -0.094  0.088    -0.263  0.083
  1908     8     0.097  0.271     0.112  0.103    -0.011  0.102    -0.093  0.088    -0.262  0.083
  1908     9    -0.827  0.261     0.080  0.099    -0.007  0.102    -0.091  0.088    -0.260  0.083
  1908    10     1.209  0.330    -0.269  0.100    -0.004  0.101    -0.090  0.087    -0.259  0.083
  1908    11    -3.577  0.401    -0.447  0.106    -0.001  0.101    -0.090  0.087    -0.258  0.083
  1908    12     2.243  0.448    -0.424  0.109     0.003  0.101    -0.089  0.087    -0.257  0.083
  1909     1     5.140  0.443    -0.377  0.116     0.007  0.101    -0.089  0.087    -0.256  0.083
  1909     2    -0.320  0.517    -0.437  0.120     0.010  0.101    -0.089  0.087    -0.254  0.083
  1909     3    -0.838  0.440    -0.270  0.126     0.014  0.101    -0.088  0.087    -0.253  0.083
  1909     4    -2.950  0.360    -0.067  0.140     0.017  0.102    -0.089  0.086    -0.252  0.082
  1909     5    -3.392  0.261    -0.090  0.136     0.020  0.102    -0.089  0.086    -0.251  0.082
  1909     6    -1.201  0.451    -0.262  0.137     0.023  0.102    -0.090  0.086    -0.250  0.082
  1909     7    -0.102  0.427    -0.563  0.141     0.026  0.102    -0.090  0.086    -0.249  0.082
  1909     8    -0.634  0.322     0.061  0.142     0.029  0.102    -0.091  0.086    -0.248  0.082
  1909     9     1.184  0.139     0.416  0.163     0.031  0.102    -0.092  0.086    -0.247  0.082
  1909    10     3.643  0.325     0.829  0.172     0.033  0.102    -0.093  0.086    -0.246  0.082
  1909    11    -3.853  0.491     1.215  0.173     0.034  0.102    -0.095  0.086    -0.244  0.082
  1909    12     0.179  0.239     1.254  0.162     0.036  0.102    -0.097  0.086    -0.243  0.082
  1910     1     1.523  0.469     1.155  0.154     0.036  0.102    -0.098  0.085    -0.242  0.082
  1910     2     7.172  0.405     1.016  0.144     0.036  0.102    -0.100  0.085    -0.241  0.082
  1910     3     3.420  0.479     0.933  0.134     0.036  0.102    -0.102  0.085    -0.240  0.082
  1910     4     2.004  0.389     0.525  0.128     0.035  0.102    -0.105  0.085    -0.239  0.082
  1910     5     1.241  0.289     0.759  0.133     0.034  0.102    -0.107  0.085    -0.238  0.082
  1910     6    -0.725  0.332     0.841  0.143     0.033  0.102    -0.110  0.085    -0.237  0.081
  1910     7    -1.297  0.279     0.902  0.141     0.030  0.102    -0.113  0.085    -0.237  0.081
  1910     8    -2.296  0.249     0.144  0.133     0.028  0.101    -0.116  0.085    -0.236  0.081
  1910     9     0.180  0.219     0.006  0.132     0.025  0.101    -0.119  0.085    -0.235  0.081
  1910    10    -1.243  0.317    -0.203  0.121     0.021  0.101    -0.122  0.085    -0.234  0.081
  1910    11    -1.056  0.294    -0.197  0.122     0.017  0.101    -0.126  0.085    -0.233  0.081
  1910    12     1.162  0.313    -0.276  0.134     0.013  0.101    -0.129  0.085    -0.232  0.081
  1911     1     2.257  0.419    -0.285  0.142     0.009  0.100    -0.133  0.086    -0.231  0.081
  1911     2    -1.925  0.425    -0.017  0.149     0.004  0.100    -0.137  0.086    -0.230  0.081
  1911     3     1.771  0.567     0.017  0.162    -0.002  0.100    -0.141  0.086    -0.229  0.081
  1911     4    -0.507  0.309    -0.013  0.169    -0.007  0.099    -0.145  0.086    -0.228  0.081
  1911     5     1.315  0.326     0.207  0.173    -0.013  0.099    -0.149  0.086    -0.227  0.081
  1911     6    -1.681  0.470     0.412  0.170    -0.019  0.099    -0.153  0.086    -0.227  0.081
  1911     7    -1.398  0.446    -0.117  0.157    -0.025  0.098    -0.158  0.086    -0.226  0.081
  1911     8     0.912  0.291    -0.416  0.167    -0.032  0.098    -0.163  0.086    -0.225  0.081
  1911     9     0.598  0.256    -0.378  0.177    -0.038  0.098    -0.167  0.086    -0.224  0.081
  1911    10    -1.601  0.465    -0.453  0.178    -0.045  0.098    -0.172  0.086    -0.223  0.081
  1911    11     1.576  0.560    -0.676  0.166    -0.052  0.097    -0.177  0.087    -0.222  0.081
  1911    12     3.620  0.466    -0.505  0.153    -0.059  0.097    -0.182  0.087    -0.222  0.081
  1912     1    -4.085  0.528    -0.395  0.149    -0.066  0.097    -0.187  0.087    -0.221  0.081
  1912     2    -5.514  0.540    -0.437  0.147    -0.073  0.097    -0.192  0.087    -0.220  0.081
  1912     3     2.229  0.427    -0.608  0.143    -0.081  0.097    -0.197  0.087    -0.219  0.081
  1912     4    -1.413  0.364    -0.724  0.138    -0.089  0.096    -0.203  0.087    -0.218  0.081
  1912     5    -1.357  0.373    -0.891  0.128    -0.097  0.096    -0.208  0.087    -0.217  0.081
  1912     6     0.375  0.327    -1.107  0.105    -0.105  0.096    -0.213  0.088    -0.217  0.081
  1912     7    -0.079  0.376    -0.791  0.092    -0.113  0.096    -0.219  0.088    -0.216  0.081
  1912     8     0.402  0.178    -0.175  0.097    -0.122  0.096    -0.224  0.088    -0.215  0.081
  1912     9    -1.443  0.245    -0.247  0.104    -0.131  0.096    -0.229  0.088    -0.214  0.081
  1912    10    -3.001  0.248     0.041  0.102    -0.140  0.097    -0.235  0.088    -0.213  0.081
  1912    11    -0.428  0.355     0.119  0.100    -0.150  0.097    -0.240  0.089    -0.212  0.081
  1912    12     1.031  0.372    -0.022  0.099    -0.161  0.097    -0.246  0.089    -0.212  0.081
  1913     1    -0.290  0.700     0.116  0.106    -0.171  0.097    -0.251  0.089    -0.211  0.081
  1913     2     1.870  0.562     0.095  0.101    -0.183  0.097    -0.256  0.089    -0.210  0.081
  1913     3     1.375  0.396     0.255  0.089    -0.195  0.098    -0.262  0.089    -0.209  0.081
  1913     4     2.041  0.333     0.362  0.076    -0.207  0.098    -0.267  0.089    -0.208  0.081
  1913     5    -0.421  0.327     0.539  0.081    -0.220  0.098    -0.272  0.090    -0.207  0.081
  1913     6    -1.321  0.380     0.267  0.097    -0.234  0.099    -0.277  0.090    -0.207  0.081
  1913     7     1.583  0.315     0.165  0.079    -0.249  0.099    -0.282  0.090    -0.206  0.081
  1913     8     0.142  0.249     0.285  0.083    -0.264  0.100    -0.287  0.090    -0.205  0.081
  1913     9     0.482  0.339     0.191  0.106    -0.280  0.100    -0.292  0.090    -0.204  0.081
  1913    10    -1.723  0.453     0.136  0.119    -0.296  0.100    -0.297  0.090    -0.203  0.082
  1913    11     1.699  0.288     0.153  0.129    -0.314  0.101    -0.301  0.091    -0.202  0.082
  1913    12    -2.236  0.300     0.320  0.137    -0.331  0.101    -0.306  0.091    -0.201  0.082
  1914     1    -1.512  0.436     0.412  0.145    -0.350  0.102    -0.310  0.091    -0.200  0.082
  1914     2     3.314  0.372     0.223  0.129    -0.369  0.102    -0.315  0.091    -0.199  0.082
  1914     3     0.241  0.460     0.168  0.119    -0.389  0.103    -0.319  0.091    -0.198  0.082
  1914     4     1.384  0.434     0.224  0.116    -0.409  0.103    -0.323  0.091    -0.198  0.082
  1914     5    -0.219  0.148     0.075  0.116    -0.429  0.103    -0.326  0.091    -0.197  0.082
